model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,result_csv
st3000dm001,compact14,0.0,0.0,0,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s00_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.0,1,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s00_r1_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.0,0,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s00_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.0,1,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s00_r1_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.0,0,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s00_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.0,1,58.17599475899999,97.517743049,22.448260479999988,0.09994821600001558,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s00_r1_D10_H05000_i10.csv
st3000dm001,compact9,0.0,0.0,0,57.89306670799999,97.993039164,22.16533242899999,0.5752443310000075,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q00_s00_r0_D10_H05000_i10.csv
st3000dm001,compact9,0.35,0.0,0,57.89306670799999,97.993039164,22.16533242899999,0.5752443310000075,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact9_q35_s00_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.8,1,55.892720637000004,97.73248472600001,20.164986358,0.3146898930000219,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s08_r1_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.8,1,55.892720637000004,97.73248472600001,20.164986358,0.3146898930000219,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s08_r1_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.8,1,55.892720637000004,97.73248472600001,20.164986358,0.3146898930000219,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s08_r1_D10_H05000_i10.csv
st3000dm001,compact14,0.0,0.8,0,51.39476973400001,97.56130348500001,15.667035455000004,0.1435086520000226,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q00_s08_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.35,0.8,0,51.39476973400001,97.56130348500001,15.667035455000004,0.1435086520000226,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q35_s08_r0_D10_H05000_i10.csv
st3000dm001,compact14,0.55,0.8,0,51.39476973400001,97.56130348500001,15.667035455000004,0.1435086520000226,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_compact14_q55_s08_r0_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.8,1,42.065637261999996,97.573430468,6.337902982999992,0.1556356350000101,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s08_r1_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.8,1,42.065637261999996,97.573430468,6.337902982999992,0.1556356350000101,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s08_r1_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.8,1,42.065637261999996,97.573430468,6.337902982999992,0.1556356350000101,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s08_r1_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.8,0,42.065637261999996,97.568679875,6.337902982999992,0.15088504200001296,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s08_r0_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.8,0,42.065637261999996,97.568679875,6.337902982999992,0.15088504200001296,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s08_r0_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.8,0,42.065637261999996,97.568679875,6.337902982999992,0.15088504200001296,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s08_r0_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.0,1,41.144066829,97.540515393,5.41633255,0.12272056000001896,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s00_r1_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.0,1,41.144066829,97.540515393,5.41633255,0.12272056000001896,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s00_r1_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.0,1,41.144066829,97.540515393,5.41633255,0.12272056000001896,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s00_r1_D10_H05000_i10.csv
st3000dm001,full70,0.0,0.0,0,41.144066829,97.53576480000001,5.41633255,0.11796996700002182,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q00_s00_r0_D10_H05000_i10.csv
st3000dm001,full70,0.35,0.0,0,41.144066829,97.53576480000001,5.41633255,0.11796996700002182,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q35_s00_r0_D10_H05000_i10.csv
st3000dm001,full70,0.55,0.0,0,41.144066829,97.53576480000001,5.41633255,0.11796996700002182,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st3000dm001_full70_q55_s00_r0_D10_H05000_i10.csv
